Tag,Title,Authors,Month,Year
Ishikawa_2014_CVPR,Higher-Order Clique Reduction Without Auxiliary Variables,"Ishikawa, Hiroshi",June,2014
Zheng_2014_CVPR,Topic Modeling of Multimodal Data: An Autoregressive Approach,"Zheng, Yin and Zhang, Yu-Jin and Larochelle, Hugo",June,2014
Freifeld_2014_CVPR,Model Transport: Towards Scalable Transfer Learning on Manifolds,"Freifeld, Oren and Hauberg, Soren and Black, Michael J.",June,2014
Wang_2014_CVPR,Learning Fine-grained Image Similarity with Deep Ranking,"Wang, Jiang and Song, Yang and Leung, Thomas and Rosenberg, Chuck and Wang, Jingbin and Philbin, James and Chen, Bo and Wu, Ying",June,2014
Zhang_2014_CVPR,Attributed Graph Mining and Matching: An Attempt to Define and Extract Soft Attributed Patterns,"Zhang, Quanshi and Song, Xuan and Shao, Xiaowei and Zhao, Huijing and Shibasaki, Ryosuke",June,2014
Sydorov_2014_CVPR,Deep Fisher Kernels - End to End Learning of the Fisher Kernel GMM Parameters,"Sydorov, Vladyslav and Sakurada, Mayu and Lampert, Christoph H.",June,2014
Long_2014_CVPR,Transfer Joint Matching for Unsupervised Domain Adaptation,"Long, Mingsheng and Wang, Jianmin and Ding, Guiguang and Sun, Jiaguang and Yu, Philip S.",June,2014
Chen_2014_CVPR,Recognizing RGB Images by Learning from RGB-D Data,"Chen, Lin and Li, Wen and Xu, Dong",June,2014
Haase_2014_CVPR,Instance-weighted Transfer Learning of Active Appearance Models,"Haase, Daniel and Rodner, Erik and Denzler, Joachim",June,2014
Lapin_2014_CVPR,Scalable Multitask Representation Learning for Scene Classification,"Lapin, Maksim and Schiele, Bernt and Hein, Matthias",June,2014
Patricia_2014_CVPR,"Learning to Learn, from Transfer Learning to Domain Adaptation: A Unifying Perspective","Patricia, Novi and Caputo, Barbara",June,2014
Zhu_2014_CVPR,Constructing Robust Affinity Graphs for Spectral Clustering,"Zhu, Xiatian and Change Loy, Chen and Gong, Shaogang",June,2014
Kurlin_2014_CVPR,A Fast and Robust Algorithm to Count Topologically Persistent Holes in Noisy Clouds,"Kurlin, Vitaliy",June,2014
Tang_2014_CVPR,Co-localization in Real-World Images,"Tang, Kevin and Joulin, Armand and Li, Li-Jia and Fei-Fei, Li",June,2014
Ghoshdastidar_2014_CVPR,Spectral Clustering with Jensen-type Kernels and their Multi-point Extensions,"Ghoshdastidar, Debarghya and Dukkipati, Ambedkar and Adsul, Ajay P. and Vijayan, Aparna S.",June,2014
Chen_2014_CVPR,Fast and Robust Archetypal Analysis for Representation Learning,"Chen, Yuansi and Mairal, Julien and Harchaoui, Zaid",June,2014
Delaunoy_2014_CVPR,Photometric Bundle Adjustment for Dense Multi-View 3D Modeling,"Delaunoy, Amael and Pollefeys, Marc",June,2014
Serra_2014_CVPR,The Photometry of Intrinsic Images,"Serra, Marc and Penacchio, Olivier and Benavente, Robert and Vanrell, Maria and Samaras, Dimitris",June,2014
Tsiminaki_2014_CVPR,High Resolution 3D Shape Texture from Multiple Videos,"Tsiminaki, Vagia and Franco, Jean-Sebastien and Boyer, Edmond",June,2014
Zheng_2014_CVPR,PatchMatch Based Joint View Selection and Depthmap Estimation,"Zheng, Enliang and Dunn, Enrique and Jojic, Vladimir and Frahm, Jan-Michael",June,2014
Chen_2014_CVPR,Light Field Stereo Matching Using Bilateral Statistics of Surface Cameras,"Chen, Can and Lin, Haiting and Yu, Zhan and Bing Kang, Sing and Yu, Jingyi",June,2014
Xu_2014_CVPR,Recovering Surface Details under General Unknown Illumination Using Shading and Coarse Multi-view Stereo,"Xu, Di and Duan, Qi and Zheng, Jianming and Zhang, Juyong and Cai, Jianfei and Cham, Tat-Jen",June,2014
Kostrikov_2014_CVPR,Probabilistic Labeling Cost for High-Accuracy Multi-View Reconstruction,"Kostrikov, Ilya and Horbert, Esther and Leibe, Bastian",June,2014
Zhu_2014_CVPR,Complex Non-Rigid Motion 3D Reconstruction by Union of Subspaces,"Zhu, Yingying and Huang, Dong and De La Torre, Fernando and Lucey, Simon",June,2014
Lee_2014_CVPR,A Procrustean Markov Process for Non-Rigid Structure Recovery,"Lee, Minsik and Choi, Chong-Ho and Oh, Songhwai",June,2014
Agudo_2014_CVPR,Good Vibrations: A Modal Analysis Approach for Sequential Non-Rigid Structure from Motion,"Agudo, Antonio and Agapito, Lourdes and Calvo, Begona and Montiel, Jose M. M.",June,2014
Song_2014_CVPR,Robust Scale Estimation in Real-Time Monocular SFM for Autonomous Driving,"Song, Shiyu and Chandraker, Manmohan",June,2014
Tron_2014_CVPR,On the Quotient Representation for the Essential Manifold,"Tron, Roberto and Daniilidis, Kostas",June,2014
Sinha_2014_CVPR,Efficient High-Resolution Stereo Matching using Local Plane Sweeps,"Sinha, Sudipta N. and Scharstein, Daniel and Szeliski, Richard",June,2014
Zhang_2014_CVPR,Cross-Scale Cost Aggregation for Stereo Matching,"Zhang, Kang and Fang, Yuqiang and Min, Dongbo and Sun, Lifeng and Yang, Shiqiang and Yan, Shuicheng and Tian, Qi",June,2014
Tao_2014_CVPR,Asymmetrical Gauss Mixture Models for Point Sets Matching,"Tao, Wenbing and Sun, Kun",June,2014
Fredriksson_2014_CVPR,Fast and Reliable Two-View Translation Estimation,"Fredriksson, Johan and Enqvist, Olof and Kahl, Fredrik",June,2014
Taniai_2014_CVPR,Graph Cut based Continuous Stereo Matching using Locally Shared Labels,"Taniai, Tatsunori and Matsushita, Yasuyuki and Naemura, Takeshi",June,2014
Spyropoulos_2014_CVPR,Learning to Detect Ground Control Points for Improving the Accuracy of Stereo Matching,"Spyropoulos, Aristotle and Komodakis, Nikos and Mordohai, Philippos",June,2014
Jayaraman_2014_CVPR,Decorrelating Semantic Visual Attributes by Resisting the Urge to Share,"Jayaraman, Dinesh and Sha, Fei and Grauman, Kristen",June,2014
Zhang_2014_CVPR,PANDA: Pose Aligned Networks for Deep Attribute Modeling,"Zhang, Ning and Paluri, Manohar and Ranzato, Marc'Aurelio and Darrell, Trevor and Bourdev, Lubomir",June,2014
Feng_2014_CVPR,Learning Scalable Discriminative Dictionary with Sample Relatedness,"Feng, Jiashi and Jegelka, Stefanie and Yan, Shuicheng and Darrell, Trevor",June,2014
Toshev_2014_CVPR,DeepPose: Human Pose Estimation via Deep Neural Networks,"Toshev, Alexander and Szegedy, Christian",June,2014
Ionescu_2014_CVPR,Iterated Second-Order Label Sensitive Pooling for 3D Human Pose Estimation,"Ionescu, Catalin and Carreira, Joao and Sminchisescu, Cristian",June,2014
Belagiannis_2014_CVPR,3D Pictorial Structures for Multiple Human Pose Estimation,"Belagiannis, Vasileios and Amin, Sikandar and Andriluka, Mykhaylo and Schiele, Bernt and Navab, Nassir and Ilic, Slobodan",June,2014
Huang_2014_CVPR,Learning Euclidean-to-Riemannian Metric for Point-to-Set Classification,"Huang, Zhiwu and Wang, Ruiping and Shan, Shiguang and Chen, Xilin",June,2014
Ren_2014_CVPR,Face Alignment at 3000 FPS via Regressing Local Binary Features,"Ren, Shaoqing and Cao, Xudong and Wei, Yichen and Sun, Jian",June,2014
Parkhi_2014_CVPR,A Compact and Discriminative Face Track Descriptor,"Parkhi, Omkar M. and Simonyan, Karen and Vedaldi, Andrea and Zisserman, Andrew",June,2014
Taigman_2014_CVPR,DeepFace: Closing the Gap to Human-Level Performance in Face Verification,"Taigman, Yaniv and Yang, Ming and Ranzato, Marc'Aurelio and Wolf, Lior",June,2014
Fanello_2014_CVPR,Filter Forests for Learning Data-Dependent Convolutional Kernels,"Ryan Fanello, Sean and Keskin, Cem and Kohli, Pushmeet and Izadi, Shahram and Shotton, Jamie and Criminisi, Antonio and Pattacini, Ugo and Paek, Tim",June,2014
Oquab_2014_CVPR,Learning and Transferring Mid-Level Image Representations using Convolutional Neural Networks,"Oquab, Maxime and Bottou, Leon and Laptev, Ivan and Sivic, Josef",June,2014
Karpathy_2014_CVPR,Large-scale Video Classification with Convolutional Neural Networks,"Karpathy, Andrej and Toderici, George and Shetty, Sanketh and Leung, Thomas and Sukthankar, Rahul and Fei-Fei, Li",June,2014
Kang_2014_CVPR,Convolutional Neural Networks for No-Reference Image Quality Assessment,"Kang, Le and Ye, Peng and Li, Yi and Doermann, David",June,2014
Smith_2014_CVPR,Nonparametric Context Modeling of Local Appearance for Pose- and Expression-Robust Facial Landmark Localization,"Smith, Brandon M. and Brandt, Jonathan and Lin, Zhe and Zhang, Li",June,2014
Liu_2014_CVPR,Learning Expressionlets on Spatio-Temporal Manifold for Dynamic Facial Expression Recognition,"Liu, Mengyi and Shan, Shiguang and Wang, Ruiping and Chen, Xilin",June,2014
Dehghan_2014_CVPR,Who Do I Look Like? Determining Parent-Offspring Resemblance via Gated Autoencoders,"Dehghan, Afshin and Ortiz, Enrique G. and Villegas, Ruben and Shah, Mubarak",June,2014
Zhao_2014_CVPR,Unified Face Analysis by Iterative Multi-Output Random Forests,"Zhao, Xiaowei and Kim, Tae-Kyun and Luo, Wenhan",June,2014
Mora_2014_CVPR,Geometric Generative Gaze Estimation (G3E) for Remote RGB-D Cameras,"Alberto Funes Mora, Kenneth and Odobez, Jean-Marc",June,2014
Wu_2014_CVPR,A Hierarchical Probabilistic Model for Facial Feature Detection,"Wu, Yue and Wang, Ziheng and Ji, Qiang",June,2014
Sagonas_2014_CVPR,RAPS: Robust and Efficient Automatic Construction of Person-Specific Deformable Models,"Sagonas, Christos and Panagakis, Yannis and Zafeiriou, Stefanos and Pantic, Maja",June,2014
Martins_2014_CVPR,Non-Parametric Bayesian Constrained Local Models,"Martins, Pedro and Caseiro, Rui and Batista, Jorge",June,2014
Liu_2014_CVPR,Facial Expression Recognition via a Boosted Deep Belief Network,"Liu, Ping and Han, Shizhong and Meng, Zibo and Tong, Yan",June,2014
Antonakos_2014_CVPR,Automatic Construction of Deformable Models In-The-Wild,"Antonakos, Epameinondas and Zafeiriou, Stefanos",June,2014
Sugano_2014_CVPR,Learning-by-Synthesis for Appearance-based 3D Gaze Estimation,"Sugano, Yusuke and Matsushita, Yasuyuki and Sato, Yoichi",June,2014
Xing_2014_CVPR,Towards Multi-view and Partially-Occluded Face Alignment,"Xing, Junliang and Niu, Zhiheng and Huang, Junshi and Hu, Weiming and Yan, Shuicheng",June,2014
Geng_2014_CVPR,Head Pose Estimation Based on Multivariate Label Distribution,"Geng, Xin and Xia, Yu",June,2014
Li_2014_CVPR,Efficient Boosted Exemplar-based Face Detection,"Li, Haoxiang and Lin, Zhe and Brandt, Jonathan and Shen, Xiaohui and Hua, Gang",June,2014
Tzimiropoulos_2014_CVPR,Gauss-Newton Deformable Part Models for Face Alignment in-the-Wild,"Tzimiropoulos, Georgios and Pantic, Maja",June,2014
Asthana_2014_CVPR,Incremental Face Alignment in the Wild,"Asthana, Akshay and Zafeiriou, Stefanos and Cheng, Shiyang and Pantic, Maja",June,2014
Kazemi_2014_CVPR,One Millisecond Face Alignment with an Ensemble of Regression Trees,"Kazemi, Vahid and Sullivan, Josephine",June,2014
Hu_2014_CVPR,Discriminative Deep Metric Learning for Face Verification in the Wild,"Hu, Junlin and Lu, Jiwen and Tan, Yap-Peng",June,2014
Kan_2014_CVPR,Stacked Progressive Auto-Encoders (SPAE) for Face Recognition Across Poses,"Kan, Meina and Shan, Shiguang and Chang, Hong and Chen, Xilin",June,2014
Sun_2014_CVPR,"Deep Learning Face Representation from Predicting 10,000 Classes","Sun, Yi and Wang, Xiaogang and Tang, Xiaoou",June,2014
Chu_2014_CVPR,3D-aided Face Recognition Robust to Expression and Pose Variations,"Chu, Baptiste and Romdhani, Sami and Chen, Liming",June,2014
Hayat_2014_CVPR,Learning Non-Linear Reconstruction Models for Image Set Classification,"Hayat, Munawar and Bennamoun, Mohammed and An, Senjian",June,2014
Yao_2014_CVPR,Gesture Recognition Portfolios for Personalization,"Yao, Angela and Van Gool, Luc and Kohli, Pushmeet",June,2014
Ong_2014_CVPR,Sign Spotting using Hierarchical Sequential Patterns with Temporal Intervals,"Ong, Eng-Jon and Koller, Oscar and Pugeault, Nicolas and Bowden, Richard",June,2014
Khan_2014_CVPR,Automatic Feature Learning for Robust Shadow Detection,"Hameed Khan, Salman and Bennamoun, Mohammed and Sohel, Ferdous and Togneri, Roberto",June,2014
Zheng_2014_CVPR,Packing and Padding: Coupled Multi-index for Accurate Image Retrieval,"Zheng, Liang and Wang, Shengjin and Liu, Ziqiong and Tian, Qi",June,2014
Yang_2014_CVPR,Adaptive Object Retrieval with Kernel Reconstructive Hashing,"Yang, Haichuan and Bai, Xiao and Zhou, Jun and Ren, Peng and Zhang, Zhihong and Cheng, Jian",June,2014
Zheng_2014_CVPR,Bayes Merging of Multiple Vocabularies for Scalable Image Retrieval,"Zheng, Liang and Wang, Shengjin and Zhou, Wengang and Tian, Qi",June,2014
Lin_2014_CVPR,Fast Supervised Hashing with Decision Trees for High-Dimensional Data,"Lin, Guosheng and Shen, Chunhua and Shi, Qinfeng and van den Hengel, Anton and Suter, David",June,2014
Chen_2014_CVPR,Detect What You Can: Detecting and Representing Objects using Holistic Models and Body Parts,"Chen, Xianjie and Mottaghi, Roozbeh and Liu, Xiaobai and Fidler, Sanja and Urtasun, Raquel and Yuille, Alan",June,2014
Vezhnevets_2014_CVPR,Associative Embeddings for Large-scale Knowledge Transfer with Self-assessment,"Vezhnevets, Alexander and Ferrari, Vittorio",June,2014
Hariharan_2014_CVPR,Detecting Objects using Deformation Dictionaries,"Hariharan, Bharath and Zitnick, C. L. and Dollar, Piotr",June,2014
Li_2014_CVPR,Persistence-based Structural Recognition,"Li, Chunyuan and Ovsjanikov, Maks and Chazal, Frederic",June,2014
Chen_2014_CVPR,Inferring Unseen Views of People,"Chen, Chao-Yeh and Grauman, Kristen",June,2014
Berg_2014_CVPR,Birdsnap: Large-scale Fine-grained Visual Categorization of Birds,"Berg, Thomas and Liu, Jiongxin and Woo Lee, Seung and Alexander, Michelle L. and Jacobs, David W. and Belhumeur, Peter N.",June,2014
Fouhey_2014_CVPR,Predicting Object Dynamics in Scenes,"Fouhey, David F. and Zitnick, C. L.",June,2014
Chen_2014_CVPR,Enriching Visual Knowledge Bases via Object Discovery and Segmentation,"Chen, Xinlei and Shrivastava, Abhinav and Gupta, Abhinav",June,2014
Pickup_2014_CVPR,Seeing the Arrow of Time,"Pickup, Lyndsey C. and Pan, Zheng and Wei, Donglai and Shih, YiChang and Zhang, Changshui and Zisserman, Andrew and Scholkopf, Bernhard and Freeman, William T.",June,2014
Zhao_2014_CVPR,Hierarchical Feature Hashing for Fast Dimensionality Reduction,"Zhao, Bin and Xing, Eric P.",June,2014
Papandreou_2014_CVPR,Modeling Image Patches with a Generic Dictionary of Mini-Epitomes,"Papandreou, George and Chen, Liang-Chieh and Yuille, Alan L.",June,2014
Zhang_2014_CVPR,Simplex-Based 3D Spatio-Temporal Feature Description for Action Recognition,"Zhang, Hao and Zhou, Wenjun and Reardon, Christopher and Parker, Lynne E.",June,2014
Buch_2014_CVPR,In Search of Inliers: 3D Correspondence by Local and Global Voting,"Glent Buch, Anders and Yang, Yang and Kruger, Norbert and Gordon Petersen, Henrik",June,2014
Ding_2014_CVPR,Collective Matrix Factorization Hashing for Multimodal Data,"Ding, Guiguang and Guo, Yuchen and Zhou, Jile",June,2014
Cho_2014_CVPR,Finding Matches in a Haystack: A Max-Pooling Strategy for Graph Matching in the Presence of Outliers,"Cho, Minsu and Sun, Jian and Duchenne, Olivier and Ponce, Jean",June,2014
Tao_2014_CVPR,Locality in Generic Instance Search from One Example,"Tao, Ran and Gavves, Efstratios and Snoek, Cees G.M. and Smeulders, Arnold W.M.",June,2014
Ben-Shalom_2014_CVPR,Congruency-Based Reranking,"Ben-Shalom, Itai and Levy, Noga and Wolf, Lior and Dershowitz, Nachum and Ben-Shalom, Adiel and Shweka, Roni and Choueka, Yaacov and Hazan, Tamir and Bar, Yaniv",June,2014
Davis_2014_CVPR,Asymmetric Sparse Kernel Approximations for Large-scale Visual Search,"Davis, Damek and Balzer, Jonathan and Soatto, Stefano",June,2014
Irie_2014_CVPR,Locally Linear Hashing for Extracting Non-Linear Manifolds,"Irie, Go and Li, Zhenguo and Wu, Xiao-Ming and Chang, Shih-Fu",June,2014
Karasev_2014_CVPR,"Active Frame, Location, and Detector Selection for Automated and Manual Video Annotation","Karasev, Vasiliy and Ravichandran, Avinash and Soatto, Stefano",June,2014
Heo_2014_CVPR,Distance Encoded Product Quantization,"Heo, Jae-Pil and Lin, Zhe and Yoon, Sung-Eui",June,2014
Liu_2014_CVPR,Collaborative Hashing,"Liu, Xianglong and He, Junfeng and Deng, Cheng and Lang, Bo",June,2014
Erhan_2014_CVPR,Scalable Object Detection using Deep Neural Networks,"Erhan, Dumitru and Szegedy, Christian and Toshev, Alexander and Anguelov, Dragomir",June,2014
Oxholm_2014_CVPR,Multiview Shape and Reflectance from Natural Illumination,"Oxholm, Geoffrey and Nishino, Ko",June,2014
Fu_2014_CVPR,Reflectance and Fluorescent Spectra Recovery based on Fluorescent Chromaticity Invariance under Varying Illumination,"Fu, Ying and Lam, Antony and Kobashi, Yasuyuki and Sato, Imari and Okabe, Takahiro and Sato, Yoichi",June,2014
Chandraker_2014_CVPR,What Camera Motion Reveals About Shape With Unknown BRDF,"Chandraker, Manmohan",June,2014
Ikehata_2014_CVPR,Photometric Stereo using Constrained Bivariate Regression for General Isotropic Surfaces,"Ikehata, Satoshi and Aizawa, Kiyoharu",June,2014
Guo_2014_CVPR,Robust Separation of Reflection from Multiple Images,"Guo, Xiaojie and Cao, Xiaochun and Ma, Yi",June,2014
Xie_2014_CVPR,Surface-from-Gradients: An Approach Based on Discrete Geometry Processing,"Xie, Wuyuan and Zhang, Yunbo and Wang, Charlie C. L. and Chung, Ronald C.-K.",June,2014
Alahi_2014_CVPR,Socially-aware Large-scale Crowd Forecasting,"Alahi, Alexandre and Ramanathan, Vignesh and Fei-Fei, Li",June,2014
Yi_2014_CVPR,L0 Regularized Stationary Time Estimation for Crowd Group Analysis,"Yi, Shuai and Wang, Xiaogang and Lu, Cewu and Jia, Jiaya",June,2014
Shao_2014_CVPR,Scene-Independent Group Profiling in Crowd,"Shao, Jing and Change Loy, Chen and Wang, Xiaogang",June,2014
Cheng_2014_CVPR,Temporal Sequence Modeling for Video Event Detection,"Cheng, Yu and Fan, Quanfu and Pankanti, Sharath and Choudhary, Alok",June,2014
Bhattacharya_2014_CVPR,Recognition of Complex Events: Exploiting Temporal Dynamics between Underlying Concepts,"Bhattacharya, Subhabrata and Kalayeh, Mahdi M. and Sukthankar, Rahul and Shah, Mubarak",June,2014
Lai_2014_CVPR,Video Event Detection by Inferring Temporal Instance Labels,"Lai, Kuan-Ting and Yu, Felix X. and Chen, Ming-Syan and Chang, Shih-Fu",June,2014
Tsiotsios_2014_CVPR,Backscatter Compensated Photometric Stereo with 3 Sources,"Tsiotsios, Chourmouzios and Angelopoulou, Maria E. and Kim, Tae-Kyun and Davison, Andrew J.",June,2014
Park_2014_CVPR,Calibrating a Non-isotropic Near Point Light Source using a Plane,"Park, Jaesik and Sinha, Sudipta N. and Matsushita, Yasuyuki and Tai, Yu-Wing and So Kweon, In",June,2014
Shiradkar_2014_CVPR,A New Perspective on Material Classification and Ink Identification,"Shiradkar, Rakesh and Shen, Li and Landon, George and Heng Ong, Sim and Tan, Ping",June,2014
Haque_2014_CVPR,High Quality Photometric Reconstruction using a Depth Camera,"Mohammadul Haque, Sk. and Chatterjee, Avishek and Madhav Govindu, Venu",June,2014
Badri_2014_CVPR,Robust Surface Reconstruction via Triple Sparsity,"Badri, Hicham and Yahia, Hussein and Aboutajdine, Driss",June,2014
Dong_2014_CVPR,Scattering Parameters and Surface Normals from Homogeneous Translucent Materials using Photometric Stereo,"Dong, Bo and Moore, Kathleen D. and Zhang, Weiyi and Peers, Pieter",June,2014
El-Melegy_2014_CVPR,Better Shading for Better Shape Recovery,"El-Melegy, Moumen T. and Abdelrahim, Aly S. and Farag, Aly A.",June,2014
